,Taxon,Branch Type,l1,l2,l1/l2,Topology
1281,Phytot raidii L451,terminal,0.738401,0.201494,3.664630212,ASTRAL
1282,  ,internal,1.086377,1.023666,1.061261193,ASTRAL
1283,Phytot rutila LSU1211,terminal,1.824779,1.22516,1.489420974,ASTRAL
1284,  ,internal,0.956028,2.523817,0.378802425,ASTRAL
1285,Phytot rara A12160,terminal,2.780806,3.748977,0.741750616,ASTRAL
1286,  ,internal,1.605275,4.324184,0.37123189,ASTRAL
1287,Ampion rubcri L32291,terminal,0.342292,2.114879,0.161849449,ASTRAL
1288,Ampion rufax L1673,terminal,0.342292,2.114879,0.161849449,ASTRAL
1289,  ,internal,4.043789,5.958282,0.678683721,ASTRAL
1290,  ,internal,0.816043,1.169858,0.69755731,ASTRAL
1291,Zarato strman L2074,terminal,5.202124,9.243019,0.562816543,ASTRAL
1292,  ,internal,1.5973,0.007256,220.1350606,ASTRAL
1293,Dolior remse P18878,terminal,0.219773,2.152815,0.102086338,ASTRAL
1294,Dolior scleri L8390,terminal,0.219773,2.152815,0.102086338,ASTRAL
1295,  ,internal,6.579652,7.09746,0.927043196,ASTRAL
1296,  ,internal,1.170432,0.246831,4.741835507,ASTRAL
1297,Phibal flaviro SP88683,terminal,7.969856,9.497107,0.839187765,ASTRAL
1298,  ,internal,1.319129,1.501246,0.878689435,ASTRAL
1299,  ,internal,0.117879,0.637449,0.184923029,ASTRAL
1300,Pipreo inter L7982,terminal,0.888808,1.361867,0.652639355,ASTRAL
1301,Pipreo rief IAvHBTAMC910,terminal,0.888808,1.361867,0.652639355,ASTRAL
1302,  ,internal,1.141986,1.808887,0.631319701,ASTRAL
1303,Pipreo arcu L31988,terminal,2.030794,3.170754,0.640476682,ASTRAL
1304,  ,internal,1.218816,1.970112,0.618653153,ASTRAL
1305,Pipreo whilyi SB15796,terminal,3.249611,5.140866,0.632113539,ASTRAL
1306,  ,internal,0.089041,0.28202,0.315725835,ASTRAL
1307,Pipreo pulhra L8055,terminal,0.374828,1.513686,0.247625994,ASTRAL
1308,Pipreo lubo L33137,terminal,0.374828,1.513686,0.247625994,ASTRAL
1309,  ,internal,1.030393,1.349868,0.763328711,ASTRAL
1310,Pipreo aurtus H99,terminal,1.405221,2.863554,0.490726209,ASTRAL
1311,  ,internal,1.933431,2.559331,0.755443903,ASTRAL
1312,  ,internal,1.750673,0.998374,1.75352423,ASTRAL
1313,Pipreo front KU21555,terminal,1.027672,0.457778,2.244913473,ASTRAL
1314,Pipreo front L40018,terminal,1.027672,0.457778,2.244913473,ASTRAL
1315,  ,internal,2.365876,2.883796,0.820403385,ASTRAL
1316,Pipreo chldot L5435,terminal,3.393548,3.341574,1.015553748,ASTRAL
1317,  ,internal,1.695777,3.079686,0.550633084,ASTRAL
1318,  ,internal,2.041418,1.56428,1.30502084,ASTRAL
1319,Ampide tschu L33807,terminal,7.130743,7.98554,0.892956895,ASTRAL
1320,  ,internal,2.276122,3.650262,0.62355031,ASTRAL
1321,  ,internal,1.332946,0.414681,3.214388892,ASTRAL
1322,Rupico rupola SB10476,terminal,10.739811,12.050483,0.891234899,ASTRAL
1323,  ,internal,1.448473,0.070506,20.54396789,ASTRAL
1324,Snowor subal L5560,terminal,12.188283,12.120989,1.005551857,ASTRAL
1325,  ,internal,2.039728,2.976723,0.685226002,ASTRAL
1326,  ,internal,0.501762,0.621464,0.807387073,ASTRAL
1327,Cerato rubcap L18453,terminal,0.061998,0.65812,0.094204704,ASTRAL
1328,Cerato eryala L55344,terminal,0.061998,0.65812,0.094204704,ASTRAL
1329,  ,internal,0.228099,0.075023,3.040387614,ASTRAL
1330,Cerato chlmer L40196,terminal,0.290097,0.733143,0.395689518,ASTRAL
1331,  ,internal,0.249935,0.036342,6.877304496,ASTRAL
1332,Cerato eryala L42097,terminal,0.540033,0.769486,0.701810039,ASTRAL
1333,  ,internal,0.217789,0.1664,1.308828125,ASTRAL
1334,Cerato mental L60940,terminal,0.757821,0.935885,0.809737307,ASTRAL
1335,  ,internal,0.76384,1.658856,0.460461909,ASTRAL
1336,Machae reglus L42519,terminal,0.148043,0.435653,0.339818617,ASTRAL
1337,Machae reglus MPEGUNA8,terminal,0.148043,0.435653,0.339818617,ASTRAL
1338,  ,internal,0.489617,0.560201,0.874002367,ASTRAL
1339,Machae pyrlus L22641,terminal,0.63766,0.995854,0.640314745,ASTRAL
1340,  ,internal,0.043154,0.20549,0.210005353,ASTRAL
1341,Machae delsus L11828,terminal,0.680814,1.201344,0.566710284,ASTRAL
1342,  ,internal,0.840848,1.393397,0.603451852,ASTRAL
1343,  ,internal,0.148632,0.237958,0.624614428,ASTRAL
1344,Pipra fasuda L18537,terminal,0.275284,0.571023,0.482089163,ASTRAL
1345,Pipra filic L20244,terminal,0.275284,0.571023,0.482089163,ASTRAL
1346,  ,internal,1.39501,2.261676,0.616803645,ASTRAL
1347,  ,internal,0.322801,0.390309,0.827039602,ASTRAL
1348,Manacus manac LSUMZ12013,terminal,0.141365,0.367952,0.384194134,ASTRAL
1349,Manacus vitnus L28569,terminal,0.141365,0.367952,0.384194134,ASTRAL
1350,  ,internal,0.14113,0.041087,3.434906418,ASTRAL
1351,Manacus vitnus L2206,terminal,0.282495,0.409039,0.690630967,ASTRAL
1352,  ,internal,0.176626,0.323296,0.546329061,ASTRAL
1353,Manacus aurcus L71959,terminal,0.02782,0.536009,0.051902114,ASTRAL
1354,Manacus cande L71894,terminal,0.02782,0.536009,0.051902114,ASTRAL
1355,  ,internal,0.431302,0.196326,2.196866436,ASTRAL
1356,  ,internal,0.796846,0.180142,4.423432625,ASTRAL
1357,Manacus manac L45831,terminal,1.255967,0.912477,1.376436886,ASTRAL
1358,  ,internal,0.664069,1.968848,0.337288099,ASTRAL
1359,Heteroc autiivert L42512,terminal,0.439568,0.231767,1.896594425,ASTRAL
1360,Heteroc autiivert LAlvarez,terminal,0.439568,0.231767,1.896594425,ASTRAL
1361,  ,internal,0.704176,0.541301,1.300895435,ASTRAL
1362,Heteroc flavtex A12395,terminal,1.143743,0.773068,1.479485634,ASTRAL
1363,  ,internal,0.776293,2.108257,0.368215545,ASTRAL
1364,  ,internal,0.073059,0.341683,0.213820998,ASTRAL
1365,  ,internal,0.281365,0.330933,0.850217416,ASTRAL
1366,Lepthr iris MPEGMF56,terminal,0.381054,0.549177,0.693863727,ASTRAL
1367,Lepthr natte L18402,terminal,0.381054,0.549177,0.693863727,ASTRAL
1368,  ,internal,0.53799,0.118803,4.528420999,ASTRAL
1369,Lepthr vilasi G59270,terminal,0.314358,0.155465,2.022049979,ASTRAL
1370,Lepthr vilasi G59269,terminal,0.314358,0.155465,2.022049979,ASTRAL
1371,  ,internal,0.604686,0.512515,1.17984059,ASTRAL
1372,  ,internal,0.083144,0.533028,0.155984301,ASTRAL
1373,Lepthr coeru L1985,terminal,1.002189,1.201008,0.834456556,ASTRAL
1374,  ,internal,0.054065,0.291072,0.185744421,ASTRAL
1375,Lepthr seren L45819,terminal,0.14627,0.670412,0.218179269,ASTRAL
1376,Lepthr suavi L48471,terminal,0.14627,0.670412,0.218179269,ASTRAL
1377,  ,internal,0.909984,0.821668,1.107483801,ASTRAL
1378,  ,internal,0.615095,0.054017,11.38706333,ASTRAL
1379,Lepthr corata L7218,terminal,1.671349,1.546097,1.081011735,ASTRAL
1380,  ,internal,0.403775,1.143337,0.353154844,ASTRAL
1381,Crypto holoch L5505,terminal,2.075124,2.689434,0.771583909,ASTRAL
1382,  ,internal,0.199336,0.864507,0.230577659,ASTRAL
1383,  ,internal,0.674819,0.0626,10.77985623,ASTRAL
1384,Cerato cornu L48294,terminal,2.949279,3.616541,0.815497184,ASTRAL
1385,  ,internal,0.635779,0.047397,13.41390805,ASTRAL
1386,Heteroc lintea L14715,terminal,3.585058,3.663938,0.978471251,ASTRAL
1387,  ,internal,0.898371,0.022992,39.07319937,ASTRAL
1388,Pipra aurola SB14446,terminal,4.483429,3.68693,1.216033122,ASTRAL
1389,  ,internal,1.39394,0.020519,67.93410985,ASTRAL
1390,Machae reglus L27735,terminal,5.877369,3.707449,1.585286541,ASTRAL
1391,  ,internal,1.263798,1.257759,1.004801397,ASTRAL
1392,Chloro unico FMNH474328,terminal,7.141167,4.965208,1.438241258,ASTRAL
1393,  ,internal,0.27819,0.447188,0.622087355,ASTRAL
1394,Xenopi uninis SB23771,terminal,7.419357,5.412396,1.370808234,ASTRAL
1395,  ,internal,0.223553,0.195321,1.14454155,ASTRAL
1396,Chirox lanata L46674,terminal,0.115351,0.73794,0.156314877,ASTRAL
1397,Chirox linris W104044,terminal,0.115351,0.73794,0.156314877,ASTRAL
1398,  ,internal,0.432438,0.630099,0.686301676,ASTRAL
1399,Chirox parola MPEGPEMA18,terminal,0.547788,1.368039,0.400418409,ASTRAL
1400,  ,internal,0.100883,0.356978,0.282602849,ASTRAL
1401,Antilo boker Abo1,terminal,0.047094,0.426792,0.110344149,ASTRAL
1402,Antilo galata L14634,terminal,0.047094,0.426792,0.110344149,ASTRAL
1403,  ,internal,0.601577,1.298226,0.463383879,ASTRAL
1404,  ,internal,0.293498,0.150519,1.949906656,ASTRAL
1405,Chirox bolana L39150,terminal,0.942169,1.875537,0.502346261,ASTRAL
1406,  ,internal,1.362195,0.06116,22.27264552,ASTRAL
1407,Chirox cauata A2458,terminal,2.304364,1.936698,1.189841679,ASTRAL
1408,  ,internal,1.756326,1.945145,0.902928059,ASTRAL
1409,Corapi alter LSU28374,terminal,0.797397,1.632707,0.488389527,ASTRAL
1410,Corapi gutlis L48430,terminal,0.797397,1.632707,0.488389527,ASTRAL
1411,  ,internal,0.286677,0.652681,0.439229884,ASTRAL
1412,Masius chrter H7438,terminal,1.084074,2.285388,0.474350088,ASTRAL
1413,  ,internal,2.33878,0.576967,4.053576721,ASTRAL
1414,Ilicura milit GSB15,terminal,3.422855,2.862355,1.195817779,ASTRAL
1415,  ,internal,0.637836,1.019487,0.625644074,ASTRAL
1416,  ,internal,3.582219,1.725874,2.07559706,ASTRAL
1417,  ,internal,0.673415,0.201859,3.336066264,ASTRAL
1418,Chloro flavla H7851,terminal,8.316324,5.809576,1.431485534,ASTRAL
1419,  ,internal,1.476382,0.037939,38.91462611,ASTRAL
1420,Crypto holoch LSU11810,terminal,9.792706,5.847515,1.674678218,ASTRAL
1421,  ,internal,0.509106,0.186786,2.725611127,ASTRAL
1422,Xenopi atrten L42648,terminal,10.301812,6.034301,1.707208838,ASTRAL
1423,  ,internal,0.81458,0.243642,3.343348027,ASTRAL
1424,Dixiph pipra L55337,terminal,11.116392,6.277943,1.770706105,ASTRAL
1425,  ,internal,0.91956,1.721742,0.534086989,ASTRAL
1426,Neopel sulven L15218,terminal,0.415947,1.895297,0.219462702,ASTRAL
1427,Neopel palcen L14646,terminal,0.415947,1.895297,0.219462702,ASTRAL
1428,  ,internal,0.460814,1.615203,0.285297885,ASTRAL
1429,Tyraneu stolzm L13803,terminal,0.876761,3.5105,0.249753881,ASTRAL
1430,  ,internal,1.48496,0.159784,9.293546287,ASTRAL
1431,Neopel chrlum A13890,terminal,2.361722,3.670284,0.643471186,ASTRAL
1432,  ,internal,2.940937,0.08869,33.15973616,ASTRAL
1433,Tyraneu vircen L25483,terminal,5.302659,3.758974,1.410666581,ASTRAL
1434,  ,internal,0.919219,2.309512,0.398014386,ASTRAL
1435,Neopel chrlop F395453,terminal,6.221878,6.068485,1.025276984,ASTRAL
1436,  ,internal,5.814074,1.9312,3.010601698,ASTRAL
1437,  ,internal,2.693822,7.719491,0.348963682,ASTRAL
1438,  ,internal,9.59838,10.048627,0.955193182,ASTRAL
1439,Thamphil caecen UWBM77213,terminal,0.050569,0.121288,0.41693325,ASTRAL
1440,Thamphil caecen LSU38284,terminal,0.050569,0.121288,0.41693325,ASTRAL
1441,  ,internal,0.049526,0.014809,3.344317645,ASTRAL
1442,Thamphil caecen LSU34687,terminal,0.100095,0.136097,0.735468085,ASTRAL
1443,  ,internal,0.082766,0.05378,1.538973596,ASTRAL
1444,Thamphil caecen LSU1684,terminal,0.09351,0.085731,1.090737306,ASTRAL
1445,Thamphil caecen LSU50102,terminal,0.09351,0.085731,1.090737306,ASTRAL
1446,  ,internal,0.07442,0.062876,1.183599466,ASTRAL
1447,Thamphil caecen LSU38384,terminal,0.16793,0.148607,1.130027522,ASTRAL
1448,  ,internal,0.014931,0.04127,0.361788224,ASTRAL
1449,  ,internal,0.022996,0.037358,0.615557578,ASTRAL
1450,Thamphil caecen MZUSPML2030,terminal,0.042771,0.14776,0.289462642,ASTRAL
1451,Thamphil caecen MZUSPML2031,terminal,0.042771,0.14776,0.289462642,ASTRAL
1452,  ,internal,0.008723,0.025182,0.346398221,ASTRAL
1453,Thamphil caecen MZUSP91196,terminal,0.051494,0.172942,0.297753004,ASTRAL
1454,  ,internal,0.049009,0.026023,1.883295546,ASTRAL
1455,Thamphil caecen MZUSP82637,terminal,0.100503,0.198965,0.505129043,ASTRAL
1456,  ,internal,0.047683,0.007238,6.587869577,ASTRAL
1457,Thamphil caecen MZUSP93176,terminal,0.148186,0.206203,0.718641339,ASTRAL
1458,  ,internal,0.057671,0.021032,2.742059719,ASTRAL
1459,  ,internal,0.033447,0.016119,2.075004653,ASTRAL
1460,Thamphil caecen MZUSP91661,terminal,0.239304,0.243355,0.983353537,ASTRAL
1461,  ,internal,0.053008,0.142021,0.373240577,ASTRAL
1462,Thamphil caecen MZUSPALG102,terminal,0.013342,0.147522,0.090440748,ASTRAL
1463,Thamphil caecen MPEGCPEII037,terminal,0.013342,0.147522,0.090440748,ASTRAL
1464,  ,internal,0.003272,0.0196,0.166938776,ASTRAL
1465,Thamphil caecen MZUSPALG086,terminal,0.016614,0.167122,0.099412405,ASTRAL
1466,  ,internal,0.034545,0.005966,5.790311767,ASTRAL
1467,Thamphil caecen MZUSPALG020,terminal,0.051159,0.173088,0.295566417,ASTRAL
1468,  ,internal,0.0738,0.005071,14.55334254,ASTRAL
1469,Thamphil caecen MZUSPALG080,terminal,0.124959,0.17816,0.701386394,ASTRAL
1470,  ,internal,0.107693,0.014701,7.325556085,ASTRAL
1471,Thamphil caecen MZUSPALG085,terminal,0.232652,0.19286,1.206325832,ASTRAL
1472,  ,internal,0.05966,0.192516,0.30989632,ASTRAL
1473,  ,internal,0.058842,0.171944,0.34221607,ASTRAL
1474,Thamphil unico LSU12144,terminal,0.117964,0.218544,0.539772311,ASTRAL
1475,Thamphil unico H2314,terminal,0.117964,0.218544,0.539772311,ASTRAL
1476,  ,internal,0.205386,0.284234,0.722594763,ASTRAL
1477,Thamphil aethi LSUMZ12307,terminal,0.32335,0.502778,0.643126788,ASTRAL
1478,  ,internal,0.027805,0.054542,0.50979062,ASTRAL
1479,  ,internal,0.123464,0.032459,3.80369081,ASTRAL
1480,Thamphil aroy LSU58402,terminal,0.474618,0.58978,0.80473736,ASTRAL
1481,  ,internal,0.063812,0.227562,0.280415887,ASTRAL
1482,Thamphil puntat LSU44235,terminal,0.045484,0.312321,0.145632218,ASTRAL
1483,Thamphil puntat LSU32837,terminal,0.045484,0.312321,0.145632218,ASTRAL
1484,  ,internal,0.152406,0.053186,2.865528523,ASTRAL
1485,Thamphil puntat L4172,terminal,0.19789,0.365507,0.54141234,ASTRAL
1486,  ,internal,0.190591,0.219657,0.867675512,ASTRAL
1487,Thamphil stilus MZUSP81266,terminal,0.118787,0.126968,0.935566442,ASTRAL
1488,Thamphil stilus MZUSP81267,terminal,0.118787,0.126968,0.935566442,ASTRAL
1489,  ,internal,0.136701,0.154743,0.883406681,ASTRAL
1490,Thamphil stilus LSU13850,terminal,0.255488,0.281712,0.906912024,ASTRAL
1491,  ,internal,0.132993,0.303453,0.438265563,ASTRAL
1492,  ,internal,0.088098,0.110776,0.795280566,ASTRAL
1493,Thamphil stirus KU2916,terminal,0.090418,0.225964,0.400143386,ASTRAL
1494,Thamphil stirus KU2867,terminal,0.090418,0.225964,0.400143386,ASTRAL
1495,  ,internal,0.098966,0.032859,3.011838461,ASTRAL
1496,Thamphil stirus LSU34608,terminal,0.189384,0.258823,0.731712406,ASTRAL
1497,  ,internal,0.210196,0.201144,1.045002585,ASTRAL
1498,Thamphil pelzel MPEGURC181,terminal,0.39958,0.459967,0.868714495,ASTRAL
1499,  ,internal,0.076999,0.235974,0.326302898,ASTRAL
1500,  ,internal,0.061851,0.121402,0.509472661,ASTRAL
1501,  ,internal,0.067369,0.011247,5.989952876,ASTRAL
1502,Thamphil nigcep UAM20238,terminal,0.092034,0.339891,0.270775043,ASTRAL
1503,Thamphil praec ANSP3190,terminal,0.092034,0.339891,0.270775043,ASTRAL
1504,  ,internal,0.426864,0.33318,1.281181343,ASTRAL
1505,Thamphil melrax MPEGCN994,terminal,0.518898,0.673071,0.770940956,ASTRAL
1506,  ,internal,0.086901,0.155519,0.558780599,ASTRAL
1507,  ,internal,0.10486,0.024579,4.266243541,ASTRAL
1508,Thamphil nigroner LSU20234,terminal,0.023781,0.239519,0.099286487,ASTRAL
1509,Thamphil nigroner ICN39301,terminal,0.023781,0.239519,0.099286487,ASTRAL
1510,  ,internal,0.045342,0.060418,0.750471714,ASTRAL
1511,Thamphil cryleu LSU25431,terminal,0.069123,0.299937,0.230458396,ASTRAL
1512,  ,internal,0.059753,0.025177,2.373316916,ASTRAL
1513,Thamphil nigroner A295,terminal,0.128876,0.325114,0.396402493,ASTRAL
1514,  ,internal,0.162406,0.017557,9.25021359,ASTRAL
1515,Thamphil nigroner MZU93302,terminal,0.291282,0.342671,0.850033998,ASTRAL
1516,  ,internal,0.050765,0.019553,2.596276786,ASTRAL
1517,Thamphil nigroner OI001,terminal,0.342047,0.362224,0.944296899,ASTRAL
1518,  ,internal,0.271373,0.02382,11.39265323,ASTRAL
1519,Thamphil nigroner MZU92841,terminal,0.61342,0.386044,1.588989856,ASTRAL
1520,  ,internal,0.097238,0.467124,0.208163143,ASTRAL
1521,  ,internal,0.08644,0.01437,6.015309673,ASTRAL
1522,Thamphil stirus MZU79318,terminal,0.328348,0.25956,1.265017722,ASTRAL
1523,Thamphil pelzel MZU94631,terminal,0.328348,0.25956,1.265017722,ASTRAL
1524,  ,internal,0.400652,0.090511,4.426555888,ASTRAL
1525,Thamphil pelzel MZUSP81730,terminal,0.238689,0.240263,0.993448846,ASTRAL
1526,Thamphil pelzel MZUSP81729,terminal,0.238689,0.240263,0.993448846,ASTRAL
1527,  ,internal,0.490312,0.109809,4.465134916,ASTRAL
1528,  ,internal,0.068098,0.517468,0.131598476,ASTRAL
1529,  ,internal,0.151365,0.03859,3.92238922,ASTRAL
1530,Thamphil aethi MZU81269,terminal,0.948463,0.906129,1.046719617,ASTRAL
1531,  ,internal,0.178957,0.015889,11.26294921,ASTRAL
1532,Thamphil aethi MZU93741,terminal,0.49865,0.499056,0.999186464,ASTRAL
1533,Thamphil aethi MZUJ1799,terminal,0.49865,0.499056,0.999186464,ASTRAL
1534,  ,internal,0.62877,0.422961,1.486590962,ASTRAL
1535,  ,internal,0.16296,0.00395,41.2556962,ASTRAL
1536,Thamphil caecen MZU91197,terminal,0.55167,0.168308,3.277740809,ASTRAL
1537,Thamphil caecen MZU81155,terminal,0.55167,0.168308,3.277740809,ASTRAL
1538,  ,internal,0.73871,0.757659,0.974990068,ASTRAL
1539,  ,internal,0.131826,0.017503,7.53162315,ASTRAL
1540,Thamphil aethi MZU85797,terminal,0.391022,0.440839,0.886995025,ASTRAL
1541,Thamphil aethi MZU95391,terminal,0.391022,0.440839,0.886995025,ASTRAL
1542,  ,internal,1.031184,0.502631,2.051572625,ASTRAL
1543,  ,internal,0.202839,0.175458,1.15605444,ASTRAL
1544,Thamphil ambus MZU91378,terminal,0.806467,0.14326,5.629394109,ASTRAL
1545,Thamphil ambus MZU86040,terminal,0.806467,0.14326,5.629394109,ASTRAL
1546,  ,internal,0.818578,0.975668,0.838992362,ASTRAL
1547,  ,internal,0.079947,0.008609,9.286444419,ASTRAL
1548,Thamphil stirus MZU79317,terminal,1.704992,1.127538,1.512137063,ASTRAL
1549,  ,internal,0.139008,0.683848,0.203273242,ASTRAL
1550,Thamphil insig LSU7579,terminal,0.594188,1.359445,0.437081309,ASTRAL
1551,Thamphil divis MPEGPNSD225,terminal,0.594188,1.359445,0.437081309,ASTRAL
1552,  ,internal,0.265569,0.163837,1.620934221,ASTRAL
1553,Thamphil meltus COPML768,terminal,0.859756,1.523282,0.564410267,ASTRAL
1554,  ,internal,0.02826,0.090825,0.311147812,ASTRAL
1555,Thamphil amacus LSUMZ13045,terminal,0.888016,1.614107,0.550159314,ASTRAL
1556,  ,internal,0.442454,0.117073,3.779300095,ASTRAL
1557,Thamphil berna LSU45997,terminal,0.282695,0.430894,0.656066225,ASTRAL
1558,Thamphil atrcha L46549,terminal,0.282695,0.430894,0.656066225,ASTRAL
1559,  ,internal,0.518592,0.751407,0.690161257,ASTRAL
1560,Thamphil bridge L81995,terminal,0.801287,1.182301,0.677735196,ASTRAL
1561,  ,internal,0.529183,0.548879,0.964115953,ASTRAL
1562,  ,internal,0.51353,0.080206,6.402638207,ASTRAL
1563,  ,internal,0.043522,0.159471,0.272914825,ASTRAL
1564,Thamphil dolia LSU81964,terminal,0.067249,0.149054,0.451172058,ASTRAL
1565,Thamphil dolia LSU82201,terminal,0.067249,0.149054,0.451172058,ASTRAL
1566,  ,internal,0.114106,0.087427,1.305157446,ASTRAL
1567,Thamphil dolia LSU46645,terminal,0.13863,0.193228,0.717442607,ASTRAL
1568,Thamphil dolia LSU46527,terminal,0.13863,0.193228,0.717442607,ASTRAL
1569,  ,internal,0.042725,0.043253,0.987792754,ASTRAL
1570,  ,internal,0.079836,0.075519,1.057164422,ASTRAL
1571,Thamphil dolia ICNDCA121,terminal,0.261191,0.312,0.837150641,ASTRAL
1572,  ,internal,0.093372,0.028797,3.242421086,ASTRAL
1573,Thamphil dolia LSU69823,terminal,0.354563,0.340797,1.040393548,ASTRAL
1574,  ,internal,0.150753,0.13886,1.085647415,ASTRAL
1575,Thamphil dolia MCP3129,terminal,0.505316,0.479658,1.05349228,ASTRAL
1576,  ,internal,0.092908,0.040229,2.309478237,ASTRAL
1577,Thamphil dolia LSU14854,terminal,0.120927,0.264031,0.458003038,ASTRAL
1578,Thamphil dolia LSU38980,terminal,0.120927,0.264031,0.458003038,ASTRAL
1579,  ,internal,0.077779,0.038624,2.013747929,ASTRAL
1580,Thamphil dolia LSU46193,terminal,0.198706,0.302655,0.656542928,ASTRAL
1581,  ,internal,0.399518,0.217232,1.839130515,ASTRAL
1582,  ,internal,0.736244,0.011062,66.55613813,ASTRAL
1583,Thamphil dolia MZU90071,terminal,1.334469,0.530949,2.51336569,ASTRAL
1584,  ,internal,0.195875,0.854169,0.229316447,ASTRAL
1585,Thamphil rufcap LSU58333,terminal,0.190546,0.355842,0.53547923,ASTRAL
1586,Thamphil rufcap LSU32657,terminal,0.190546,0.355842,0.53547923,ASTRAL
1587,  ,internal,0.321378,0.1784,1.801446188,ASTRAL
1588,Thamphil rufcap LSU38230,terminal,0.511925,0.534243,0.958225002,ASTRAL
1589,  ,internal,0.257067,0.202639,1.268595877,ASTRAL
1590,Thamphil tortus LSU13900,terminal,0.251164,0.575358,0.436535166,ASTRAL
1591,Thamphil rufcap MZUSP85427,terminal,0.251164,0.575358,0.436535166,ASTRAL
1592,  ,internal,0.517828,0.161524,3.205888908,ASTRAL
1593,  ,internal,0.761352,0.648236,1.174498177,ASTRAL
1594,  ,internal,0.117682,0.129553,0.908369548,ASTRAL
1595,Thamphil paltus MZUSP90916,terminal,0.077688,0.195853,0.396664846,ASTRAL
1596,Thamphil paltus MZUSP86016,terminal,0.077688,0.195853,0.396664846,ASTRAL
1597,  ,internal,0.154154,0.177468,0.868629837,ASTRAL
1598,Thamphil paltus H8245,terminal,0.231842,0.373321,0.621025873,ASTRAL
1599,  ,internal,0.132878,0.033389,3.979693911,ASTRAL
1600,Thamphil paltus MZUSP93408,terminal,0.179544,0.306952,0.58492533,ASTRAL
1601,Thamphil paltus MPEG55411,terminal,0.179544,0.306952,0.58492533,ASTRAL
1602,  ,internal,0.185175,0.099758,1.856242106,ASTRAL
1603,  ,internal,0.052092,0.073446,0.70925578,ASTRAL
1604,Thamphil tentus LSU44648,terminal,0.128426,0.351708,0.365149499,ASTRAL
