,Taxon,Branch Type,l1,l2,l1/l2,Topology
2215,Myrrul beh ANS19454,terminal,1.482511,1.05496,1.405276977,ASTRAL
2216,  ,internal,0.37129,0.953774,0.389285093,ASTRAL
2217,Myrrul schlor LSU26447,terminal,1.8538,2.008734,0.922869827,ASTRAL
2218,  ,internal,0.322971,0.029254,11.04023381,ASTRAL
2219,Myrrul minor MZUSP90925,terminal,2.176771,2.037988,1.068098046,ASTRAL
2220,  ,internal,1.203578,0.00028,4298.492857,ASTRAL
2221,Myrrul unico G10332,terminal,3.380349,2.038268,1.658441873,ASTRAL
2222,  ,internal,1.148901,3.022725,0.380087835,ASTRAL
2223,  ,internal,0.425429,0.116671,3.646398848,ASTRAL
2224,Myrrul mentri L9759,terminal,4.954679,5.177664,0.956933281,ASTRAL
2225,  ,internal,0.417459,1.08178,0.385900091,ASTRAL
2226,Myrrul ignota LSU4098,terminal,0.130672,0.553752,0.235975671,ASTRAL
2227,Myrrul ignota LSU46586,terminal,0.130672,0.553752,0.235975671,ASTRAL
2228,  ,internal,0.34517,1.325679,0.260372232,ASTRAL
2229,Myrrul amba LSU25408,terminal,0.475842,1.879432,0.253183941,ASTRAL
2230,  ,internal,0.088433,0.202892,0.435862429,ASTRAL
2231,Myrrul scleri LSU15296,terminal,0.564275,2.082324,0.270983286,ASTRAL
2232,  ,internal,1.016,0.070824,14.34541963,ASTRAL
2233,Myrrul bracura L4889,terminal,1.580275,2.153148,0.733937008,ASTRAL
2234,  ,internal,0.786441,1.912895,0.411126068,ASTRAL
2235,Myrrul mulata LSU12968,terminal,0.116687,0.93068,0.125378218,ASTRAL
2236,Myrrul sursis USNM11838,terminal,0.116687,0.93068,0.125378218,ASTRAL
2237,  ,internal,0.662414,1.019451,0.649775222,ASTRAL
2238,Myrrul pacica LSU2229,terminal,0.779101,1.950131,0.399512135,ASTRAL
2239,  ,internal,0.88086,1.984099,0.443959702,ASTRAL
2240,Myrrul klage LSU25562,terminal,0.03905,1.285803,0.030370127,ASTRAL
2241,Myrrul loncau LSU44631,terminal,0.03905,1.285803,0.030370127,ASTRAL
2242,  ,internal,1.620911,2.648427,0.612027819,ASTRAL
2243,  ,internal,0.706755,0.131813,5.361800429,ASTRAL
2244,  ,internal,0.448696,0.200926,2.233140559,ASTRAL
2245,Myrrul cherr LSU25453,terminal,1.628871,2.704925,0.602187122,ASTRAL
2246,Myrcha hemleuc L43093,terminal,1.628871,2.704925,0.602187122,ASTRAL
2247,  ,internal,1.186541,1.562044,0.759607924,ASTRAL
2248,  ,internal,0.961465,0.345587,2.782121434,ASTRAL
2249,Terenu macata L25886,terminal,3.776877,4.612556,0.818825181,ASTRAL
2250,  ,internal,1.595261,1.646889,0.968651196,ASTRAL
2251,  ,internal,0.464,0.700049,0.662810746,ASTRAL
2252,  ,internal,0.085666,0.740791,0.115641254,ASTRAL
2253,Epinec amaica LSUMZ9217,terminal,0.045069,0.258161,0.174577105,ASTRAL
2254,Epinec amaica MZUSPJ164,terminal,0.045069,0.258161,0.174577105,ASTRAL
2255,  ,internal,0.142754,0.252804,0.564682521,ASTRAL
2256,Epinec dente MZUSP80591,terminal,0.187823,0.510965,0.367584864,ASTRAL
2257,  ,internal,0.184083,0.293106,0.628042415,ASTRAL
2258,Epinec spoota H234,terminal,0.371906,0.804071,0.462528807,ASTRAL
2259,  ,internal,0.0978,0.147145,0.664650515,ASTRAL
2260,Epinec fjeld KU873,terminal,0.469706,0.951216,0.49379531,ASTRAL
2261,  ,internal,0.124338,0.04316,2.880861909,ASTRAL
2262,Epinec pyrota LSUMZ4202,terminal,0.093942,0.471875,0.199082384,ASTRAL
2263,Epinec pyrota MZUSP79027,terminal,0.093942,0.471875,0.199082384,ASTRAL
2264,  ,internal,0.500102,0.522502,0.957129351,ASTRAL
2265,  ,internal,0.020297,0.186624,0.108758788,ASTRAL
2266,Epinec gutlis LSU55218,terminal,0.614341,1.181001,0.520186689,ASTRAL
2267,  ,internal,0.506693,0.015218,33.29563675,ASTRAL
2268,Epinec haema L4579,terminal,1.121034,1.196219,0.937147797,ASTRAL
2269,  ,internal,0.693946,1.617554,0.42900948,ASTRAL
2270,Epinec leulma LSUMZ18242,terminal,1.81498,2.813772,0.645034495,ASTRAL
2271,  ,internal,0.128514,0.356971,0.360012438,ASTRAL
2272,Epinec ornata LSU74213,terminal,0.096944,0.930797,0.104151603,ASTRAL
2273,Epinec ornata LSU78113,terminal,0.096944,0.930797,0.104151603,ASTRAL
2274,  ,internal,1.84655,2.239946,0.824372552,ASTRAL
2275,  ,internal,0.312441,0.871925,0.358334719,ASTRAL
2276,Epinec fultri LSU2299,terminal,2.255935,4.042668,0.558031231,ASTRAL
2277,  ,internal,1.198468,2.05175,0.584119898,ASTRAL
2278,Neocta niger L2749,terminal,3.454403,6.094418,0.566814255,ASTRAL
2279,  ,internal,0.721842,0.693156,1.041384623,ASTRAL
2280,Myrphy atrrax IN1079,terminal,1.843978,3.847048,0.479322847,ASTRAL
2281,Ammona pelzel L7523,terminal,1.843978,3.847048,0.479322847,ASTRAL
2282,  ,internal,0.56343,0.687006,0.820123842,ASTRAL
2283,Aprosi disju SP77992,terminal,2.407408,4.534054,0.530961475,ASTRAL
2284,  ,internal,1.468773,1.182044,1.242570497,ASTRAL
2285,Micror qui L71966,terminal,0.644618,1.60053,0.402752838,ASTRAL
2286,Micror qui L6916,terminal,0.644618,1.60053,0.402752838,ASTRAL
2287,  ,internal,3.231563,4.115567,0.785204809,ASTRAL
2288,  ,internal,0.300065,1.071477,0.280048008,ASTRAL
2289,  ,internal,1.462884,0.041276,35.44151565,ASTRAL
2290,Myrchi strgil F392862,terminal,5.63913,6.828851,0.825780208,ASTRAL
2291,  ,internal,0.282675,0.871434,0.324379127,ASTRAL
2292,  ,internal,1.929348,0.377706,5.10806818,ASTRAL
2293,Cymlai saniae F389851,terminal,7.851152,8.07799,0.971919005,ASTRAL
2294,  ,internal,0.176459,0.111059,1.588876183,ASTRAL
2295,Clytoc atrgul MZU96888,terminal,8.027611,8.189049,0.980286111,ASTRAL
2296,  ,internal,0.324205,1.974114,0.164228104,ASTRAL
2297,Euchre spoila LSU25416,terminal,0.249923,0.559206,0.446924747,ASTRAL
2298,Euchre spoila LSU77765,terminal,0.249923,0.559206,0.446924747,ASTRAL
2299,  ,internal,0.048547,0.495602,0.097955618,ASTRAL
2300,Euchre humer MPEG63205,terminal,0.29847,1.054808,0.282961449,ASTRAL
2301,  ,internal,0.367811,0.087335,4.211495964,ASTRAL
2302,Euchre humer LSU4829,terminal,0.66628,1.142142,0.583360038,ASTRAL
2303,  ,internal,0.272538,0.440895,0.618147178,ASTRAL
2304,Euchre spoila SB5113,terminal,0.135582,0.81419,0.166523784,ASTRAL
2305,Euchre humer LSU7044,terminal,0.135582,0.81419,0.166523784,ASTRAL
2306,  ,internal,0.311386,0.153048,2.03456432,ASTRAL
2307,Euchre humer LSU42855,terminal,0.446968,0.967238,0.462107568,ASTRAL
2308,  ,internal,0.491851,0.615799,0.798720037,ASTRAL
2309,  ,internal,0.171495,0.311788,0.550037205,ASTRAL
2310,Euchre calnot SB2025,terminal,0.106064,0.490436,0.216264711,ASTRAL
2311,Euchre calnot LSU2198,terminal,0.106064,0.490436,0.216264711,ASTRAL
2312,  ,internal,0.100021,0.143456,0.697224236,ASTRAL
2313,Euchre calnot H4143,terminal,0.206085,0.633893,0.325110074,ASTRAL
2314,  ,internal,0.267392,0.243475,1.098231851,ASTRAL
2315,Euchre calnot LSU43550,terminal,0.473477,0.877367,0.539656723,ASTRAL
2316,  ,internal,0.192686,0.394058,0.48897878,ASTRAL
2317,Euchre sharp LSU22813,terminal,0.666163,1.271425,0.523949899,ASTRAL
2318,  ,internal,0.444151,0.623399,0.712466655,ASTRAL
2319,  ,internal,0.058302,0.156034,0.373649333,ASTRAL
2320,Euchre calnot YPM139496,terminal,1.168615,2.050859,0.56981733,ASTRAL
2321,  ,internal,7.183201,8.112304,0.885469899,ASTRAL
2322,  ,internal,0.773949,0.421216,1.837415958,ASTRAL
2323,Pygipt steris L4454,terminal,1.80084,4.395526,0.409698407,ASTRAL
2324,Thamni ananus L26439,terminal,1.80084,4.395526,0.409698407,ASTRAL
2325,  ,internal,5.492998,4.408916,1.245884022,ASTRAL
2326,Myrmorn torata LSUMZ1426,terminal,1.530993,1.189924,1.286630911,ASTRAL
2327,Myrmorn torata SB09304,terminal,1.530993,1.189924,1.286630911,ASTRAL
2328,  ,internal,5.762846,7.614517,0.756823578,ASTRAL
2329,  ,internal,1.831927,1.779937,1.029208899,ASTRAL
2330,  ,internal,2.510557,0.135203,18.56879655,ASTRAL
2331,Clytoc ali A133422,terminal,11.636322,10.719582,1.085520126,ASTRAL
2332,  ,internal,4.033422,7.724929,0.522130624,ASTRAL
2333,Conopo cascep H2114,terminal,0.273647,1.072113,0.255240819,ASTRAL
2334,Conopo ardaca L41755,terminal,0.273647,1.072113,0.255240819,ASTRAL
2335,  ,internal,0.265333,0.833404,0.318372602,ASTRAL
2336,Conopo peruvi L40502,terminal,0.53898,1.905518,0.282852222,ASTRAL
2337,  ,internal,0.336808,0.462611,0.728058779,ASTRAL
2338,Conopo linata MPEGSB76,terminal,0.742586,1.614944,0.459821517,ASTRAL
2339,Conopo robrti MPEGCAX13,terminal,0.742586,1.614944,0.459821517,ASTRAL
2340,  ,internal,0.133201,0.753185,0.176850309,ASTRAL
2341,  ,internal,0.73589,0.097329,7.560850312,ASTRAL
2342,Conopo aurita L55273,terminal,1.611678,2.465458,0.653703288,ASTRAL
2343,  ,internal,1.266732,2.051541,0.617453904,ASTRAL
2344,Conopo melgas L78064,terminal,2.878411,4.516999,0.637239681,ASTRAL
2345,  ,internal,3.197614,4.230241,0.75589405,ASTRAL
2346,Pittasom ruftum L11860,terminal,0.962134,1.585202,0.606947253,ASTRAL
2347,Pittasom michl L2285,terminal,0.962134,1.585202,0.606947253,ASTRAL
2348,  ,internal,5.11389,7.162039,0.714027109,ASTRAL
2349,  ,internal,9.59372,9.69727,0.989321737,ASTRAL
2350,  ,internal,0.558298,0.785908,0.710385948,ASTRAL
2351,Melan maxlia L68147,terminal,0.555582,0.71217,0.780125532,ASTRAL
2352,Melan maxlia K3240,terminal,0.555582,0.71217,0.780125532,ASTRAL
2353,  ,internal,1.858732,2.863325,0.649151598,ASTRAL
2354,Melan torata L14572,terminal,2.414314,3.575495,0.675239093,ASTRAL
2355,  ,internal,2.125086,2.804794,0.75766206,ASTRAL
2356,Melan marica L44735,terminal,4.5394,6.380288,0.711472586,ASTRAL
2357,  ,internal,11.688643,12.85013,0.909612821,ASTRAL
2358,  ,internal,0.04223,1.508023,0.028003552,ASTRAL
2359,Gralria przski LSUMZ43719,terminal,0.390935,1.300601,0.30058027,ASTRAL
2360,Gralria caplis L8119,terminal,0.390935,1.300601,0.30058027,ASTRAL
2361,  ,internal,0.077455,0.306793,0.252466647,ASTRAL
2362,Gralria erytis LSUMZ68092,terminal,0.468391,1.607394,0.291397753,ASTRAL
2363,  ,internal,0.238772,0.225759,1.057641113,ASTRAL
2364,Gralria hypleu L34833,terminal,0.707163,1.833153,0.385763218,ASTRAL
2365,  ,internal,0.051827,0.274056,0.189110985,ASTRAL
2366,Gralria quit LSUMZ32395,terminal,0.75899,2.107209,0.360187338,ASTRAL
2367,  ,internal,0.125177,0.364232,0.343673812,ASTRAL
2368,Gralria miller H4622,terminal,0.673677,1.843859,0.365362536,ASTRAL
2369,Gralria bang ICNICN37881,terminal,0.673677,1.843859,0.365362536,ASTRAL
2370,  ,internal,0.21049,0.627582,0.335398402,ASTRAL
2371,  ,internal,0.141467,0.461141,0.306776019,ASTRAL
2372,Gralria watnsi LSUMZ67064,terminal,1.025634,2.932583,0.349737416,ASTRAL
2373,  ,internal,0.089097,0.361912,0.246184155,ASTRAL
2374,Gralria nuclis LSUMZ348,terminal,0.938493,2.432917,0.385748055,ASTRAL
2375,Gralria carke NM32477,terminal,0.938493,2.432917,0.385748055,ASTRAL
2376,  ,internal,0.176238,0.861578,0.204552577,ASTRAL
2377,  ,internal,0.939025,0.105933,8.86432934,ASTRAL
2378,Gralria eryleu FMN390686,terminal,2.053756,3.400428,0.603969853,ASTRAL
2379,  ,internal,0.180507,0.068735,2.626129337,ASTRAL
2380,Gralria kaest H9703,terminal,2.234263,3.469163,0.644035175,ASTRAL
2381,  ,internal,0.561645,0.09626,5.834666528,ASTRAL
2382,Gralria rufcap L31722,terminal,2.795908,3.565424,0.784172654,ASTRAL
2383,  ,internal,0.952533,0.765916,1.243652045,ASTRAL
2384,Gralria ridlyi ANS21969,terminal,3.748441,4.33134,0.865422941,ASTRAL
2385,  ,internal,0.928277,0.8817,1.052826358,ASTRAL
2386,Gralria elu L11263,terminal,4.676718,5.21304,0.897119147,ASTRAL
2387,  ,internal,0.848128,1.504741,0.563637197,ASTRAL
2388,Gralria rufula K21173,terminal,0.046257,1.038286,0.044551309,ASTRAL
2389,Gralria rufula L1218,terminal,0.046257,1.038286,0.044551309,ASTRAL
2390,  ,internal,0.789763,1.044131,0.756383059,ASTRAL
2391,Gralria blak LSUMZ8104,terminal,0.83602,2.082417,0.401466181,ASTRAL
2392,  ,internal,0.101235,0.330286,0.306507088,ASTRAL
2393,Gralria blak LSUMZ43818,terminal,0.575438,2.05566,0.279928587,ASTRAL
2394,Gralria rufula L3520,terminal,0.575438,2.05566,0.279928587,ASTRAL
2395,  ,internal,0.361817,0.357043,1.013370939,ASTRAL
2396,  ,internal,0.396114,0.732833,0.540524239,ASTRAL
2397,Gralria quit H2523,terminal,0.24956,0.319969,0.779950558,ASTRAL
2398,Gralria rufula H2521,terminal,0.24956,0.319969,0.779950558,ASTRAL
2399,  ,internal,0.688627,1.854103,0.37140709,ASTRAL
2400,Gralria rufula IAvHBT11369,terminal,0.938187,2.174071,0.431534665,ASTRAL
2401,  ,internal,0.395181,0.971466,0.406788297,ASTRAL
2402,  ,internal,1.504979,0.068807,21.87246937,ASTRAL
2403,Gralria rufula L32257,terminal,2.838348,3.214344,0.883025588,ASTRAL
2404,  ,internal,1.628652,2.310571,0.704869922,ASTRAL
2405,Gralria andlus L8288,terminal,4.466999,5.524915,0.808519045,ASTRAL
2406,  ,internal,1.057847,1.192866,0.88681126,ASTRAL
2407,  ,internal,1.180931,3.647001,0.323808795,ASTRAL
2408,Gralria varia MZUSP91650,terminal,0.252985,1.429087,0.177025611,ASTRAL
2409,Gralria varia SB11953,terminal,0.252985,1.429087,0.177025611,ASTRAL
2410,  ,internal,1.197441,1.346461,0.889324682,ASTRAL
2411,Gralria guati L39059,terminal,0.08197,1.700939,0.048191029,ASTRAL
2412,Gralria guati MVZ184236,terminal,0.08197,1.700939,0.048191029,ASTRAL
2413,  ,internal,1.368456,1.07461,1.273444319,ASTRAL
2414,  ,internal,0.243872,0.550955,0.442635061,ASTRAL
2415,Gralria alle H2,terminal,1.694298,3.326503,0.509333074,ASTRAL
2416,  ,internal,1.85057,1.400872,1.321012912,ASTRAL
2417,Gralria haplo LSUMZ89008,terminal,1.17646,0.60504,1.944433426,ASTRAL
2418,Gralria haplo LSU44651,terminal,1.17646,0.60504,1.944433426,ASTRAL
2419,  ,internal,2.368408,4.122335,0.574530697,ASTRAL
2420,  ,internal,0.371872,0.417405,0.8909141,ASTRAL
2421,Gralria squera H7917,terminal,0.469972,1.721773,0.272958166,ASTRAL
2422,Gralria exclsa COPJCO01,terminal,0.469972,1.721773,0.272958166,ASTRAL
2423,  ,internal,3.446768,3.423007,1.006941558,ASTRAL
2424,  ,internal,2.789037,5.220001,0.534298174,ASTRAL
2425,  ,internal,1.804192,2.480671,0.727299993,ASTRAL
2426,Gralula ochfron LSUMZ44156,terminal,0.51842,2.06023,0.251632099,ASTRAL
2427,Gralula peruvi LSUMZ32665,terminal,0.51842,2.06023,0.251632099,ASTRAL
2428,  ,internal,1.055114,0.13785,7.654073268,ASTRAL
2429,Gralula loric COPJP444,terminal,1.573534,2.19808,0.715867484,ASTRAL
2430,  ,internal,0.999806,1.545384,0.646962826,ASTRAL
2431,Gralula flaviro L44339,terminal,2.57334,3.743464,0.687422131,ASTRAL
2432,  ,internal,0.329032,0.978083,0.336404988,ASTRAL
2433,Gralula ferpec LSUMZ8056,terminal,1.425183,3.046565,0.467799965,ASTRAL
2434,Gralula linfro IC33814,terminal,1.425183,3.046565,0.467799965,ASTRAL
2435,  ,internal,1.477189,1.674982,0.881913358,ASTRAL
2436,  ,internal,0.664704,1.17136,0.567463461,ASTRAL
2437,Gralula ferpec COP72837,terminal,0.316531,1.654706,0.191291383,ASTRAL
2438,Gralula ferpec H11203,terminal,0.316531,1.654706,0.191291383,ASTRAL
2439,  ,internal,1.583476,3.13513,0.505075069,ASTRAL
2440,Gralula nana H4025,terminal,0.489685,0.471582,1.03838781,ASTRAL
2441,Gralula nana LSUMZ32433,terminal,0.489685,0.471582,1.03838781,ASTRAL
2442,  ,internal,1.410322,4.318254,0.326595425,ASTRAL
2443,  ,internal,1.282899,0.44653,2.873041005,ASTRAL
2444,Gralula cum COPIC1172,terminal,3.182906,5.236366,0.607846358,ASTRAL
2445,  ,internal,0.38417,0.656542,0.585141545,ASTRAL
2446,  ,internal,1.062485,3.01733,0.352127543,ASTRAL
2447,Hylope macius F389869,terminal,0.052972,0.466866,0.113462964,ASTRAL
2448,Hylope macius MPEGUHE388,terminal,0.052972,0.466866,0.113462964,ASTRAL
2449,  ,internal,0.292657,0.569207,0.514148631,ASTRAL
2450,Hylope macius SB11822,terminal,0.345629,1.036072,0.333595542,ASTRAL
2451,  ,internal,1.380661,3.786841,0.364594394,ASTRAL
2452,Hylope ochleu MPEGSRV004,terminal,1.72629,4.822913,0.357935132,ASTRAL
2453,  ,internal,1.573254,0.425809,3.694741069,ASTRAL
2454,Hylope pertus W76892,terminal,3.299544,5.248722,0.6286376,ASTRAL
2455,  ,internal,0.421778,2.685301,0.15706917,ASTRAL
2456,Myrthe camson SB09170,terminal,0.378776,2.659649,0.142415785,ASTRAL
2457,Myrthe simplex SB23561,terminal,0.378776,2.659649,0.142415785,ASTRAL
2458,  ,internal,2.009345,1.994429,1.007478832,ASTRAL
2459,Hylope dives LSUMZ26086,terminal,1.048851,4.464643,0.234923823,ASTRAL
2460,Hylope berle L18312,terminal,1.048851,4.464643,0.234923823,ASTRAL
2461,  ,internal,1.339271,0.189436,7.069780823,ASTRAL
2462,  ,internal,1.3332,3.279945,0.40647023,ASTRAL
2463,  ,internal,0.908239,0.976214,0.930368751,ASTRAL
2464,  ,internal,2.740383,0.464558,5.898903904,ASTRAL
2465,Hylope fultri L42791,terminal,7.369943,9.374795,0.786144444,ASTRAL
2466,  ,internal,1.140026,3.470657,0.32847556,ASTRAL
2467,  ,internal,4.810187,6.976601,0.689474287,ASTRAL
2468,Scyta pareri LSUMZ390,terminal,0.136832,0.275691,0.496323783,ASTRAL
2469,Scyta pareri L32025,terminal,0.136832,0.275691,0.496323783,ASTRAL
2470,  ,internal,0.308014,0.762605,0.403897168,ASTRAL
2471,Scyta spiman L6267,terminal,0.444846,1.038296,0.428438518,ASTRAL
2472,  ,internal,0.263493,0.392834,0.670748968,ASTRAL
2473,Scyta grilis H2583,terminal,0.423386,1.023548,0.413645476,ASTRAL
2474,Scyta grilis HAMC959,terminal,0.423386,1.023548,0.413645476,ASTRAL
2475,  ,internal,0.284953,0.407582,0.699130482,ASTRAL
2476,  ,internal,0.00999,0.066789,0.149575529,ASTRAL
2477,Scyta latebr ANDESCDC82,terminal,0.718329,1.497919,0.479551298,ASTRAL
2478,  ,internal,0.148746,0.051864,2.868000925,ASTRAL
2479,Scyta mernus PhAMC1152,terminal,0.867075,1.549783,0.559481553,ASTRAL
2480,  ,internal,0.449459,0.039355,11.4206327,ASTRAL
2481,Scyta pernus HAMC882,terminal,1.316534,1.589139,0.828457423,ASTRAL
2482,  ,internal,0.100736,0.732495,0.137524488,ASTRAL
2483,Scyta unico NM35157,terminal,0.378634,1.103726,0.343050721,ASTRAL
2484,Scyta acuti L49668,terminal,0.378634,1.103726,0.343050721,ASTRAL
2485,  ,internal,0.333499,0.744271,0.448088129,ASTRAL
2486,Scyta latra H4617,terminal,0.712133,1.847997,0.385353981,ASTRAL
2487,  ,internal,0.302991,0.136009,2.227727577,ASTRAL
2488,Scyta macpus K14768,terminal,0.148717,1.206815,0.123230984,ASTRAL
2489,Scyta getty K14815,terminal,0.148717,1.206815,0.123230984,ASTRAL
2490,  ,internal,0.866407,0.777192,1.114791454,ASTRAL
2491,  ,internal,0.34208,0.205481,1.664776792,ASTRAL
2492,Scyta femo LSUMZ44539,terminal,0.236663,0.633789,0.373409763,ASTRAL
2493,Scyta micro L33612,terminal,0.236663,0.633789,0.373409763,ASTRAL
2494,  ,internal,1.120541,1.555698,0.720281828,ASTRAL
2495,  ,internal,0.060066,0.132147,0.454539263,ASTRAL
2496,  ,internal,0.154215,0.099665,1.547333567,ASTRAL
2497,Scyta atrtus ICN32621,terminal,0.717448,1.552006,0.462271409,ASTRAL
2498,Scyta santae IAvHBT11830,terminal,0.717448,1.552006,0.462271409,ASTRAL
2499,  ,internal,0.021174,0.097204,0.217830542,ASTRAL
2500,Scyta atrtus L5534,terminal,0.738622,1.64921,0.447864129,ASTRAL
2501,  ,internal,0.414994,0.254244,1.632266641,ASTRAL
2502,Scyta bolnus L37419,terminal,1.153616,1.903454,0.606064554,ASTRAL
2503,  ,internal,0.417869,0.517845,0.80693837,ASTRAL
2504,  ,internal,0.113991,0.029062,3.922338449,ASTRAL
2505,Scyta panmen ICJEA1019,terminal,0.044298,0.611248,0.072471403,ASTRAL
2506,Scyta choco L30006,terminal,0.044298,0.611248,0.072471403,ASTRAL
2507,  ,internal,0.443223,0.729505,0.607566775,ASTRAL
2508,Scyta argen L16027,terminal,0.487521,1.340753,0.363617311,ASTRAL
2509,  ,internal,0.751182,0.597955,1.256251725,ASTRAL
2510,Scyta vicior H2487,terminal,1.238702,1.938708,0.638931701,ASTRAL
2511,  ,internal,0.365309,0.339654,1.075532748,ASTRAL
2512,Scyta robnsi L7840,terminal,0.340896,0.961766,0.354447963,ASTRAL
2513,Scyta stiesi H2119,terminal,0.340896,0.961766,0.354447963,ASTRAL
2514,  ,internal,1.263116,1.316596,0.959380098,ASTRAL
2515,  ,internal,0.081464,0.171999,0.473630661,ASTRAL
2516,  ,internal,0.023921,0.099637,0.240081496,ASTRAL
2517,Scyta partri L1281,terminal,0.364622,1.339088,0.272291291,ASTRAL
2518,Scyta partri L8184,terminal,0.364622,1.339088,0.272291291,ASTRAL
2519,  ,internal,1.344775,1.210911,1.110548174,ASTRAL
2520,  ,internal,0.095576,0.656081,0.145677134,ASTRAL
2521,Scyta specae MCP2065,terminal,0.076905,0.50024,0.153736207,ASTRAL
2522,Scyta specae MCP2166,terminal,0.076905,0.50024,0.153736207,ASTRAL
2523,  ,internal,0.054728,0.053445,1.024005987,ASTRAL
2524,Scyta specae MCP2173,terminal,0.131633,0.553686,0.237739441,ASTRAL
2525,  ,internal,0.154929,0.045525,3.403163097,ASTRAL
2526,Scyta specae MPEGCMN14,terminal,0.286562,0.599211,0.478232209,ASTRAL
2527,  ,internal,0.140843,0.339378,0.41500333,ASTRAL
2528,Scyta specae MCP1989,terminal,0.427406,0.938589,0.455370775,ASTRAL
2529,  ,internal,0.120746,0.44049,0.27411746,ASTRAL
2530,Scyta specae MCP1994,terminal,0.150892,0.839493,0.17974182,ASTRAL
2531,Scyta specae MCP2048,terminal,0.150892,0.839493,0.17974182,ASTRAL
2532,  ,internal,0.39726,0.539586,0.736231111,ASTRAL
2533,  ,internal,0.349622,0.284077,1.230729697,ASTRAL
2534,Scyta gonza MCP2008,terminal,0.897773,1.663156,0.539800836,ASTRAL
2535,  ,internal,0.489451,0.419831,1.165828631,ASTRAL
2536,Scyta petlus MNT2,terminal,0.137906,1.176083,0.117258731,ASTRAL
2537,Scyta diam MCPMRB130,terminal,0.137906,1.176083,0.117258731,ASTRAL
2538,  ,internal,0.311954,0.060506,5.155753148,ASTRAL
2539,Scyta novcap MNT4,terminal,0.44986,1.236589,0.363791041,ASTRAL
2540,  ,internal,0.570488,0.022236,25.65605325,ASTRAL
2541,Scyta petlus MZUSP78812,terminal,1.020348,1.258825,0.810555876,ASTRAL
2542,  ,internal,0.366877,0.824162,0.44515156,ASTRAL
2543,  ,internal,0.302307,0.96609,0.312918051,ASTRAL
2544,Scyta altir L7677,terminal,0.208148,0.937485,0.222028086,ASTRAL
2545,Scyta urubae KU29564,terminal,0.208148,0.937485,0.222028086,ASTRAL
